,track_id,track_name,track_artist,track_popularity,track_album_id,track_album_name,track_album_release_date,playlist_name,playlist_genre,playlist_subgenre,danceability,energy,key,mode,speechiness,acousticness,liveness,valence,tempo,duration_ms
92,7Ht0v0LWBCOEjmNQ0iMpNr,I'm Not Alright,Loud Luxury,55,3AaYBMcqoBYcZLfBsNDLri,I'm Not Alright,2019-07-12,Dance Pop,pop,dance pop,0.88,0.86,4,1,0.05,0.08,0.46,0.68,121.99,185062
93,6nDKrPlXdpomGBgAlO7UdP,SOS,Avicii,30,7Jx7doYIXITyR2LQB0Hvbc,SOS,2019-04-10,Dance Pop,pop,dance pop,0.8,0.64,5,0,0.07,0.27,0.12,0.38,100.0,157202
94,2b1BwUGGyKq0CoJd8G1B6M,Harder,Jax Jones,62,1fYOToOfdZXY5hrOra8z2Z,Snacks,2019-07-12,Dance Pop,pop,dance pop,0.91,0.83,5,0,0.07,0.09,0.15,0.75,104.03,159753
95,09IStsImFySgyp0pIQdqAc,The Middle,Zedd,84,7nEiwcUSwycvC77kZ9ub7c,The Middle,2018-01-23,Dance Pop,pop,dance pop,0.75,0.66,7,1,0.04,0.17,0.11,0.44,107.01,184732
96,1lGVyEkGHUz7Pg78QGaS4a,Wanted,NOTD,70,5sPC6RYCERdNCzHLRf9zHb,Wanted,2019-09-27,Dance Pop,pop,dance pop,0.69,0.67,5,1,0.07,0.18,0.06,0.38,95.97,160998
97,6ksMjdec8b6C45TUawkAdu,Crash Into Me,Steve Aoki,37,2dRuXHSYXjRubjTkjMFZFD,Crash Into Me,2019-07-12,Dance Pop,pop,dance pop,0.67,0.82,1,0,0.1,0.0,0.58,0.34,115.03,226093
98,1vsQb8n0icvMsFnL9663LM,Need Your Love (with Noah Kahan),Gryffin,70,5CaTHgZaRvb2vCK1mVbCR1,Gravity,2019-10-24,Dance Pop,pop,dance pop,0.58,0.76,0,1,0.04,0.16,0.18,0.52,104.1,205787
99,6pooRNiLyYpxZeIA5kJ5EX,Good Things Fall Apart (with Jon Bellion),ILLENIUM,74,4IYvXJnU8zPRzPPTu4dJUl,Good Things Fall Apart (with Jon Bellion),2019-05-13,Dance Pop,pop,dance pop,0.64,0.59,2,1,0.03,0.01,0.12,0.44,144.03,216668
100,5WHTFyqSii0lmT9R21abT8,Don't Call Me Up,Mabel,85,0syM7OUAhV7S6XmOa4nLUZ,Ivy To Roses (Mixtape),2019-01-18,Dance Pop,pop,dance pop,0.67,0.88,9,1,0.15,0.3,0.08,0.23,98.99,178480
101,1pBO9JDqh1y3TbCKEO1OvG,Nostalgic,A R I Z O N A,36,1mfUDy3N3YIHDlJp42IKmY,Nostalgic,2019-06-18,Dance Pop,pop,dance pop,0.69,0.54,0,1,0.1,0.25,0.18,0.33,99.97,182668
102,1LjxmkW3xRQP2HzswhYyyc,Let It Be Me,Steve Aoki,52,6nPJEALAjWKOE1jWPws7jj,Let It Be Me,2019-09-06,Dance Pop,pop,dance pop,0.66,0.76,7,1,0.09,0.08,0.11,0.39,114.1,224061
103,7FCZhkhzEUVNUAlGauNKIe,Lovers + Strangers,Starley,58,25sQqb9Bw2zbBLXQGJwFRG,Lovers + Strangers,2019-10-11,Dance Pop,pop,dance pop,0.65,0.69,1,1,0.08,0.11,0.14,0.65,110.21,178501
104,2JoIjuzRplpYGvvLpSW2on,Sad Song (feat. TINI),Alesso,72,0D26ZmfHtg7309j2TEKxnR,Sad Song (feat. TINI),2019-06-14,Dance Pop,pop,dance pop,0.73,0.69,0,1,0.04,0.09,0.34,0.55,110.02,154024
105,4PUWpNtDejQwwa80LjvxXl,Sleepless Nights,ayokay,64,7arFGGWl2p1FTC3LPTw7Dz,In the Shape of a Dream,2018-08-31,Dance Pop,pop,dance pop,0.66,0.7,11,1,0.03,0.06,0.23,0.45,139.98,197880
106,1nufXiTCTTAeJfO9hLHvO8,Save Me Tonight,ARTY,63,0wQCkA93jbaOowF6bHsDfz,Save Me Tonight,2019-01-25,Dance Pop,pop,dance pop,0.55,0.9,5,0,0.05,0.01,0.14,0.41,125.85,170079
107,1NDxZ7cFAo481dtYWdrUnR,Pretty Girl - Cheat Codes X CADE Remix,Maggie Lindemann,77,1XYA8eDvomdYTbQBzk0jT1,Pretty Girl (Cheat Codes X CADE Remix),2017-03-02,Dance Pop,pop,dance pop,0.7,0.87,7,0,0.03,0.15,0.1,0.73,121.03,193613
108,1ahVFh0ViDZr8LvkEVlq3B,No Sleep (feat. Bonn),Martin Garrix,76,7KJTuTXYSnBGNgAxte3CSg,No Sleep (feat. Bonn),2019-02-21,Dance Pop,pop,dance pop,0.44,0.64,11,1,0.03,0.13,0.12,0.33,128.13,207095
109,0Ev562zA4pmUsBqjxsxxdx,Feel Good (feat. Daya),Gryffin,74,1fP5UnRB0WNWNHSZRHsRCR,Feel Good (feat. Daya),2017-03-03,Dance Pop,pop,dance pop,0.62,0.71,2,1,0.03,0.22,0.21,0.48,138.06,248156
110,5l8AUgBTWuOECwVgYtaUyE,Endless Summer,Cashae,56,7zygyMUltFYOvHoT3NOTsj,Endless Summer,2019-07-12,Dance Pop,pop,dance pop,0.62,0.72,4,1,0.06,0.05,0.07,0.33,101.09,202072
111,35MKhw2YBKApmD7fAnPERC,Faith (with Dolly Parton) [feat. Mr. Probz],Galantis,77,1QrYKuMTMLwpTwzOFhfnOk,Faith (with Dolly Parton) [feat. Mr. Probz],2019-10-25,Dance Pop,pop,dance pop,0.55,0.8,8,1,0.05,0.14,0.11,0.72,118.12,186805
112,3Kuu5vASpXK8oRsxOvau6P,Think About You,Kygo,71,5vZy4cohzmdhOUGCdsUNpt,Think About You,2019-02-14,Dance Pop,pop,dance pop,0.67,0.6,10,1,0.04,0.17,0.11,0.19,123.97,208567
113,7KW3XQV5Or5CF57MYVj5h4,Party For One,Carly Rae Jepsen,64,25it7uSpNFuRoD6uNc0Tfu,Dedicated,2019-05-17,Dance Pop,pop,dance pop,0.7,0.63,6,1,0.04,0.05,0.1,0.46,123.45,184533
114,3M9Apu4OZfylLTFKvgEtKa,Ritual,Tiësto,82,0efvl0HsK2xxttk4IVOJry,Ritual,2019-05-31,Dance Pop,pop,dance pop,0.65,0.73,3,0,0.06,0.16,0.08,0.77,115.0,198996
115,5N4erncE7kuUccm7zEmwzk,Electricity (with Dua Lipa),Silk City,81,429B3se6xtZuvblNnS2iy7,Electricity (with Dua Lipa),2018-09-06,Dance Pop,pop,dance pop,0.59,0.67,0,1,0.05,0.01,0.34,0.5,118.16,238173
116,6QcrReLyoun4xrPVsZ5OJE,Lie,Shallou,41,4v1f4kZMvCpwCSwkxC82ia,Lie,2018-01-25,Dance Pop,pop,dance pop,0.66,0.43,2,0,0.08,0.3,0.08,0.22,107.99,215446
117,1kQhi22kyluRCnIPAXtxEZ,I Found You (with Calvin Harris),benny blanco,62,7dQ734EW0iLvQfF6vBFNiZ,FRIENDS KEEP SECRETS,2018-12-07,Dance Pop,pop,dance pop,0.79,0.86,6,1,0.04,0.03,0.24,0.36,122.99,189165
118,5cE201rNvIkryS8N1dJ5nR,Now That I Found You,Carly Rae Jepsen,5,1xqz6l2gObcbw25EqODDCt,Now That I Found You / No Drug Like Me,2019-02-27,Dance Pop,pop,dance pop,0.61,0.74,0,0,0.05,0.01,0.11,0.57,124.17,200318
119,4AkCyd9Nlbt8JprQq9V6o2,All Comes Back To You,R3HAB,72,5sF8cTLQirqDYQWJwzxq87,All Comes Back To You,2019-10-25,Dance Pop,pop,dance pop,0.73,0.76,4,1,0.09,0.52,0.09,0.52,128.02,160312
120,48GmVZwvkoVC5StfMLfNJE,Need U,DVBBS,24,2yBTjWwQLEr2i0LTIcUmwT,Need U,2019-08-16,Dance Pop,pop,dance pop,0.71,0.7,10,1,0.1,0.29,0.13,0.47,114.99,219521
121,01iyINEYgPQ7ThMZuHUsqS,First Love,Lost Kings,58,7syMmofF2t1xI0RFCtrSG9,First Love,2017-10-13,Dance Pop,pop,dance pop,0.62,0.94,5,1,0.35,0.03,0.13,0.6,94.38,207428
122,6BwClo5W3VvTzJv8bvZXDD,Something Real,Armin van Buuren,65,42Q6dojwO2PInszaHUFjly,Something Real,2019-07-12,Dance Pop,pop,dance pop,0.57,0.81,1,1,0.04,0.04,0.07,0.23,127.92,179531
123,108r6pnZHStBIktpyyps9w,TIME,Alesso,64,3d0kltye1eEt6vbHZJSJVE,ALESSO MIXTAPE - PROGRESSO VOLUME 1,2019-03-08,Dance Pop,pop,dance pop,0.77,0.81,5,1,0.11,0.01,0.34,0.66,119.97,166000
124,24Hzd4FPhz0HPx9jhM9cap,Something About You (with Rudimental),Elderbrook,53,0xiqgV5gVnjsKVWpBqXyaO,Distinction EP,2019-08-09,Dance Pop,pop,dance pop,0.77,0.6,6,0,0.19,0.56,0.19,0.66,107.04,203200
125,4aTtHoSBB0CuQGA6vXBNyp,Home (feat. Bonn),Martin Garrix,72,1cL51Zp86zgzMDTXRiq8w9,Home (feat. Bonn),2019-08-16,Dance Pop,pop,dance pop,0.47,0.61,8,0,0.03,0.07,0.13,0.24,128.11,239067
126,0gIZLyF3MWQVcspzrLWYod,Simple (STVW Remix),FANNYPACK,39,3FGJOM0PZMpQUZ3CkUSDld,Simple (STVW Remix),2019-04-12,Dance Pop,pop,dance pop,0.43,0.92,9,0,0.06,0.3,0.29,0.62,121.97,147554
127,6y1UtRcHQU07aUs3oxZ8Yn,Sorry,Joel Corry,75,1PvEp0qeU6o2rm0i2qUC2N,Sorry,2019-04-05,Dance Pop,pop,dance pop,0.74,0.79,8,0,0.06,0.05,0.32,0.85,125.0,188640
128,54z0kLF0skj0Hdb9wCqPJt,Spicy (with Diplo & Charli XCX),Herve Pagez,60,7J5VpxOH7WctwtGuFYydUz,Spicy (with Diplo & Charli XCX),2019-05-30,Dance Pop,pop,dance pop,0.84,0.82,8,0,0.05,0.05,0.11,0.48,109.99,157159
129,6mPstbtzhyqKmwefY4eVWD,The Upside (feat. Elle King),Lindsey Stirling,18,1B9rsSz0Prc3R2NtDrs5nN,The Upside (feat. Elle King) / The Upside / Underground,2019-08-02,Dance Pop,pop,dance pop,0.51,0.86,2,1,0.07,0.0,0.54,0.35,117.01,228502
130,6uBhi9gBXWjanegOb2Phh0,Stay,Zedd,79,1I4W7JKzYbl8VKRfD61DIS,Stay,2017-02-23,Dance Pop,pop,dance pop,0.69,0.62,5,0,0.06,0.25,0.12,0.54,102.04,210091
131,1Pe3Tnahd3nNcKrTvNvNvW,Million Voices,Armin van Buuren,60,5cqwXF2j9LkvFInBFlnQd3,Balance,2019-10-25,Dance Pop,pop,dance pop,0.47,0.87,3,1,0.05,0.01,0.12,0.18,126.11,187150
132,4w8niZpiMy6qz1mntFA5uM,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",DJ Snake,83,0ZHyvPke0EcVt6rYA8Ins3,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",2018-09-28,Dance Pop,pop,dance pop,0.84,0.8,8,0,0.23,0.16,0.06,0.62,95.88,212500
133,7BKLCZ1jbUBVqRi2FVlTVw,Closer (feat. Halsey),The Chainsmokers,85,0rSLgV8p5FzfnqlEk4GzxE,Closer (feat. Halsey),2016-07-29,Dance Pop,pop,dance pop,0.75,0.52,8,1,0.03,0.41,0.11,0.66,95.01,244960
134,2IDHoSlbG0CKH9rhq68wTb,Say My Name (feat. Zyra) - RAC Mix,ODESZA,47,7Eg6srmG6BVIEiUmiRjzI4,Say My Name Remixes,2014-10-13,Dance Pop,pop,dance pop,0.65,0.62,9,1,0.05,0.02,0.06,0.48,115.0,243091
135,60wwxj6Dd9NJlirf84wr2c,Clarity,Zedd,74,7juWTdmjo0vYywWu8HiQxs,Clarity,2012-01-01,Dance Pop,pop,dance pop,0.51,0.78,8,1,0.07,0.04,0.07,0.18,128.0,271427
136,6kPJZM97LwdG9QIsT7khp6,Solo (feat. Demi Lovato),Clean Bandit,80,1q7a5wZeti0neU2jDn8Dz3,Solo (feat. Demi Lovato),2018-05-17,Dance Pop,pop,dance pop,0.74,0.64,11,0,0.04,0.04,0.35,0.56,105.0,222653
137,3ebXMykcMXOcLeJ9xZ17XH,Scared to Be Lonely,Martin Garrix,81,2v9rQe4F8fVSh5v8bAq0jF,Scared to Be Lonely,2017-01-27,Dance Pop,pop,dance pop,0.58,0.54,1,0,0.06,0.09,0.26,0.2,137.97,220883
138,7iNIg7XDEaYECfWD5dJ9Va,Friends (with BloodPop®),Justin Bieber,76,7huML9zDbY4thKH0xSuZTP,Friends (with BloodPop®),2017-08-17,Dance Pop,pop,dance pop,0.74,0.73,8,1,0.04,0.0,0.3,0.62,104.98,189467
139,6cy3ki60hLwimwIje7tALf,RITMO (Bad Boys For Life),The Black Eyed Peas,96,6EobpC5SDFy5DF50dWNVGF,RITMO (Bad Boys For Life),2019-10-12,Dance Pop,pop,dance pop,0.72,0.72,10,0,0.07,0.03,0.24,0.67,104.99,221714
140,5N5k9nd479b1xpDZ4usjrg,Promises (with Sam Smith),Calvin Harris,84,2tpWgbBdzjkaJVJzR4T8y1,Promises (with Sam Smith),2018-08-17,Dance Pop,pop,dance pop,0.78,0.77,11,1,0.04,0.01,0.32,0.49,123.07,213309
141,0qaWEvPkts34WF68r8Dzx9,Turn Me On (feat. Vula),Riton,86,7mtnp7B5yFt3D3PAznGzc8,Turn Me On (feat. Vula),2019-09-13,Dance Pop,pop,dance pop,0.74,0.83,11,1,0.04,0.01,0.09,0.52,124.05,208474
142,6jq6rcOikCZAmjliAgAmfT,Light,San Holo,68,4k2ygY7kW4n1eVtR2i0F0H,Light,2017-02-10,Dance Pop,pop,dance pop,0.57,0.76,1,1,0.06,0.09,0.09,0.43,150.09,239853
143,762UXiwEHYY97VL45sAUPR,2U,David Guetta,66,0EYVu7ginQ5nPsQj3woBAQ,2U,2017-06-09,Dance Pop,pop,dance pop,0.55,0.65,8,0,0.06,0.22,0.22,0.56,144.88,194907
144,6RUKPb4LETWmmr3iAEQktW,Something Just Like This,The Chainsmokers,83,4JPguzRps3kuWDD5GS6oXr,Memories...Do Not Open,2017-04-07,Dance Pop,pop,dance pop,0.62,0.64,11,0,0.03,0.05,0.16,0.45,103.02,247160
145,7ef4DlsgrMEH11cDZd32M6,One Kiss (with Dua Lipa),Calvin Harris,85,7GEzhoTiqcPYkOprWQu581,One Kiss (with Dua Lipa),2018-04-06,Dance Pop,pop,dance pop,0.79,0.86,9,0,0.11,0.04,0.08,0.59,123.99,214847
146,3zU9rdflI65tK4dkkNSp77,Heroes (we could be),Alesso,73,0tRVSbmOwilUucqjzU0fQw,Forever,2015-05-26,Dance Pop,pop,dance pop,0.5,0.75,5,1,0.06,0.03,0.34,0.36,125.9,210013
147,12GEpg2XOPyqk03JZEZnJs,It Ain’t Me (with Selena Gomez),Kygo,69,4VNy5ifZtW3E9SgffbGEti,It Ain't Me,2017-02-17,Dance Pop,pop,dance pop,0.64,0.53,0,1,0.07,0.12,0.09,0.52,99.97,220781
148,4kte3OcW800TPvOVgrLLj8,Let Me Love You (Until You Learn To Love Yourself),Ne-Yo,69,4HPdvrPf9RGfJ2hNYrODpC,R.E.D. (Deluxe Edition),2012-01-01,Dance Pop,pop,dance pop,0.66,0.68,5,1,0.04,0.25,0.37,0.25,124.91,251627
149,0lYBSQXN6rCTvUZvg9S0lU,Let Me Love You,DJ Snake,81,02sEJTj1sye1JaqxqpcSCp,Encore,2016-08-05,Dance Pop,pop,dance pop,0.65,0.72,8,1,0.03,0.09,0.14,0.16,99.99,205947
150,3vv9phIu6Y1vX3jcqaGz5Z,Roses,The Chainsmokers,73,2GFflENKz28RcMoSuulPZC,Roses,2015-06-16,Dance Pop,pop,dance pop,0.71,0.8,4,1,0.06,0.04,0.31,0.34,100.0,226739
151,2QtJA4gbwe1AcanB2p21aP,Stay The Night - Featuring Hayley Williams Of Paramore,Zedd,61,4xak0izXQHOMV9Wu1mDAAy,Clarity (Deluxe),2012,Dance Pop,pop,dance pop,0.6,0.74,8,1,0.04,0.11,0.09,0.46,127.96,217347
152,1BltsyC5W3SAABdxyrDXwi,Latch,Disclosure,19,1ZFGRj11NnZHos8DUbbpF1,Settle,2013-01-01,Dance Pop,pop,dance pop,0.5,0.73,1,1,0.17,0.02,0.09,0.52,121.98,255632
153,3tTYxjYYcXFqFXA0AZ1Fav,Flames,David Guetta,57,2Sq9AIsIrad2GygwB6QLPt,7,2018-09-14,Dance Pop,pop,dance pop,0.61,0.73,5,0,0.04,0.07,0.09,0.36,93.96,195000
154,09CtPGIpYB4BrO8qb1RGsF,Sorry,Justin Bieber,81,6Fr2rQkZ383FcMqFyT7yPr,Purpose (Deluxe),2015-11-13,Dance Pop,pop,dance pop,0.65,0.76,0,0,0.04,0.08,0.3,0.41,99.94,200787
155,0azC730Exh71aQlOt9Zj3y,This Is What You Came For,Calvin Harris,79,3pEgGUv379EDinvg1TN7Kt,This Is What You Came For,2016-04-29,Dance Pop,pop,dance pop,0.63,0.93,9,0,0.03,0.2,0.15,0.46,123.96,222160
156,4h8VwCb1MTGoLKueQ1WgbD,Wake Me Up,Avicii,84,1s9tU91VJt4sU5owi29GD3,True,2013-01-01,Dance Pop,pop,dance pop,0.53,0.78,2,1,0.05,0.0,0.16,0.64,124.08,247427
157,0E9ZjEAyAwOXZ7wJC0PD33,In My Mind,Dynoro,84,1c79SozES9Eb3Lzf9KVaIa,In My Mind,2018-06-08,Dance Pop,pop,dance pop,0.69,0.77,6,1,0.15,0.18,0.12,0.16,125.9,184560
158,0lHAMNU8RGiIObScrsRgmP,Titanium (feat. Sia),David Guetta,66,5aprcHwM1KJhaY9Kbxkfkn,Nothing but the Beat 2.0,2011-08-26,Dance Pop,pop,dance pop,0.6,0.79,0,0,0.1,0.07,0.13,0.3,126.06,245040
159,0n8ob8S72lvznoVfiwz4qL,Where Are Ü Now,Skrillex,8,6Fr2rQkZ383FcMqFyT7yPr,Purpose (Deluxe),2015-11-13,Dance Pop,pop,dance pop,0.43,0.74,7,1,0.06,0.03,0.14,0.19,139.42,242520
160,4r6eNCsrZnQWJzzvFh4nlg,Firework,Katy Perry,64,2eQMC9nJE3f3hCNKlYYHL1,Teenage Dream,2010-01-01,Dance Pop,pop,dance pop,0.64,0.83,8,1,0.05,0.14,0.11,0.65,124.07,227893
161,0GzmMQizDeA2NVMUaZksv0,Mi Gente (feat. Beyoncé),J Balvin,61,55228F4QRlYDzJ4H02tDHA,Mi Gente (feat. Beyoncé),2017-09-28,Dance Pop,pop,dance pop,0.76,0.72,11,0,0.08,0.02,0.23,0.47,105.01,209733
162,1MlAkYV0nbRKWhhfvTt3zc,Don't You Worry Child - Radio Edit,Swedish House Mafia,27,2OW1FFaG8vgbRl0WilKz1B,Until Now,2012-01-01,Dance Pop,pop,dance pop,0.61,0.83,11,0,0.05,0.11,0.18,0.43,129.04,213169
163,1WkMMavIMc4JZ8cfMmxHkI,"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")",Justin Timberlake,74,65ayND23IInUPHJKsaAqe7,TROLLS (Original Motion Picture Soundtrack),2016-09-23,Dance Pop,pop,dance pop,0.67,0.83,0,1,0.07,0.01,0.1,0.7,113.04,237547
164,7C7yqFTM0ncyJ04GIKrxdV,Anything Could Happen,Ellie Goulding,57,4754Cgv1sdfwTpdVX83xAC,Halcyon,2012-01-01,Dance Pop,pop,dance pop,0.7,0.78,0,1,0.03,0.43,0.14,0.38,103.0,286322
165,0WfKDYeUAoLA3vdvLKKWMW,Poker Face,Lady Gaga,69,2FBA8NCSuQNi8jaR2Xjbal,The Fame,2008-01-01,Dance Pop,pop,dance pop,0.85,0.81,4,1,0.08,0.12,0.12,0.78,119.0,237200
166,22mek4IiqubGD9ctzxc69s,How Deep Is Your Love,Calvin Harris,77,3cG32DOXJoYlOHMmJIaQsm,How Deep Is Your Love,2015-07-17,Dance Pop,pop,dance pop,0.74,0.87,11,0,0.07,0.04,0.39,0.34,122.0,212640
167,61ZM92T2zaXIVsqncThQzC,In Your Eyes (feat. Alida),Robin Schulz,74,7Aq8cN8Br8AHcDqC327dlV,In Your Eyes (feat. Alida),2020-01-10,Dance Room,pop,dance pop,0.57,0.67,8,0,0.07,0.18,0.08,0.45,120.02,208222
168,6TnxdnJcZIwCWiCHq5Qds0,Wish You Well (with Sigala),Sigala,5,1vlHG5JJCSsWBuA5vPTY7Q,Get To Know,2019-09-27,Dance Room,pop,dance pop,0.67,0.89,5,0,0.06,0.12,0.33,0.57,124.97,206440
169,2aFAmDBycyEnj3lcS95JMe,With You - LöKii Remix,Kaskade,57,5cHgBxHHpJLjMWGBBiJEVJ,With You - The Remixes,2019-09-12,Dance Room,pop,dance pop,0.71,0.73,9,1,0.04,0.02,0.37,0.51,120.01,231480
170,0Npijoc6ZcUe1devUugKvI,Dive,Hot Shade,68,2DUrw9sLe99AbZ8cRbsXk8,Dive,2019-12-20,Dance Room,pop,dance pop,0.65,0.79,4,1,0.05,0.01,0.14,0.41,123.98,164490
171,5gwLIRjGFf3hXuHoKEsWLg,No Goodbye,Paul Kalkbrenner,65,1ix4O6SU7i8W2H6RYb3O8R,No Goodbye,2019-07-26,Dance Room,pop,dance pop,0.94,0.58,6,0,0.04,0.1,0.15,0.63,125.0,168547
172,3d4lc8esnUl7Bx9J9d9oty,Work,MOTi,58,7G0zAdOGlZALLj0yIu1b7j,Work,2019-01-25,Dance Room,pop,dance pop,0.7,0.93,0,1,0.04,0.04,0.18,0.63,126.06,155238
173,0U6bQIAh6MCGo1xjbIIx2S,Instagram,Dimitri Vegas & Like Mike,81,7FTzcNdsKhMe53orWXsai8,Instagram,2019-07-05,Dance Room,pop,dance pop,0.76,0.91,8,0,0.1,0.12,0.42,0.95,96.07,184558
174,3oIVK7arAFuUOCGafPLxSC,Better Off Without You (feat. Shift K3Y),Becky Hill,68,6ItQBh0GYXQc3jYGP79Ww9,Better Off Without You (feat. Shift K3Y),2020-01-10,Dance Room,pop,dance pop,0.68,0.86,7,1,0.04,0.06,0.1,0.3,124.0,198743
175,2I4jAMEOEUQD5V1byYCqNS,Butterfly,Molella,43,34WpdPTXdf5kPoDShF9Nsv,Butterfly,2019-06-21,Dance Room,pop,dance pop,0.63,0.66,7,0,0.03,0.09,0.14,0.6,124.04,159194
176,59QmL8ygKtVfMHmPx3GaBX,All The Love You Got,MOTi,57,7iCEc635CaDogFMA6NPmUc,All The Love You Got,2019-12-20,Dance Room,pop,dance pop,0.76,0.74,7,1,0.08,0.14,0.11,0.25,126.01,165714
177,5EdYlCWou17k0N1PADLKfO,Call You Mine - Asketa & Natan Chaim Remix,The Chainsmokers,58,1nqYsOef1yKKuGOVchbsk6,Call You Mine - The Remixes,2019-07-19,Dance Room,pop,dance pop,0.58,0.84,7,1,0.04,0.0,0.5,0.28,115.07,183653
178,5MvsfUN0H79C24t3fPepeL,Love Is Not Enough,GATTÜSO,58,4pMsuhPZP44rMBrgDQKGFL,Love Is Not Enough,2019-12-19,Dance Room,pop,dance pop,0.63,0.82,8,1,0.03,0.0,0.12,0.13,127.95,202500
179,7CHi4DtfK4heMlQaudCuHK,Lose Control,MEDUZA,91,1qSOaTvsCOyFJya3v1UzkP,Lose Control,2019-10-11,Dance Room,pop,dance pop,0.6,0.53,10,0,0.04,0.13,0.14,0.53,123.94,168387
180,1CW7tYkpJ95c7bQkRf6CcK,I Wanna Dance,Jonas Blue,67,3niF8tyjfJw8pmfc6VYKGa,I Wanna Dance,2019-07-19,Dance Room,pop,dance pop,0.82,0.84,0,1,0.14,0.09,0.26,0.62,126.03,184582
181,4bSFPMXKYaCoBhzJv276zl,After The Landslide - Club Remix,Matt Simons,42,5dUclWPRHUknlqyiffoqfE,After The Landslide (Remix),2019-09-19,Dance Room,pop,dance pop,0.63,0.73,6,1,0.04,0.02,0.7,0.46,120.0,240000
182,5AFrctm65wWIqJsjHPPx85,Midnight Hour with Boys Noize & Ty Dolla $ign,Skrillex,70,65Xj1lewlRP7RB5LiCeNBV,Midnight Hour with Boys Noize & Ty Dolla $ign,2019-08-29,Dance Room,pop,dance pop,0.8,0.9,0,1,0.07,0.0,0.2,0.33,125.98,198839
183,3DsjHcLYMExprXJECT4QQP,Pon de Replay,Ed Marquis,64,3D74WUurXHavsASBjlxONT,Pon de Replay,2017-04-28,Dance Room,pop,dance pop,0.53,0.72,6,0,0.24,0.12,0.04,0.48,103.99,257943
184,7FjZU7XFs7P9jHI9Z0yRhK,So Close,NOTD,79,4ZIaWbFnkMozASM1CA59K6,So Close (feat. Georgia Ku),2018-11-02,Dance Room,pop,dance pop,0.7,0.87,10,1,0.07,0.12,0.1,0.76,125.03,190302
185,5ijpy4l0nKZPIKHui6SQfE,Look Into My Eyes,Brando,48,7DnfkpW8qZvwrd5juFewce,Look Into My Eyes,2020-01-10,Dance Room,pop,dance pop,0.79,0.54,1,1,0.05,0.12,0.12,0.43,115.99,154654
186,6j8eH9frh703HaGBaSRS6u,Not in Control,Glaceo,53,5oePvMoJsFArZDomjsTzlk,Not in Control,2019-12-20,Dance Room,pop,dance pop,0.9,0.63,0,1,0.1,0.2,0.16,0.49,122.0,179016
187,79Vz5MNH7Qe4F7hPKT8tPz,BLUE,Tiësto,75,1WjspDqwIlXKkI7QWGifZ2,BLUE,2019-12-13,Dance Room,pop,dance pop,0.74,0.72,11,1,0.03,0.02,0.21,0.9,118.03,167859
188,65mOk4n0tfrMysFXu12ufx,Don't Waste My Time,Kharfi,46,4n7kOauHRMuQ97McSDr0zm,Don't Waste My Time,2019-11-08,Dance Room,pop,dance pop,0.77,0.69,9,0,0.21,0.05,0.83,0.59,118.12,154286
189,4w5Grfxx5Rpup6mo5v6bW0,Beat Of My Heart,Lost Frequencies,67,6NQRmMazNOKi0IiIXlNzGh,Alive And Feeling Fine,2019-10-04,Dance Room,pop,dance pop,0.71,0.52,6,1,0.03,0.13,0.11,0.3,111.99,183183
190,3uiQZlSlSDRduWLFBTSEot,Don't Start Now - Kungs Remix,Dua Lipa,65,4mzsZJ8apTlyqRRJgJcFY9,Don't Start Now (Kungs Remix),2019-12-18,Dance Room,pop,dance pop,0.66,0.7,11,0,0.27,0.04,0.06,0.25,122.02,216256
191,29ikXeGM6kScvhvqfvgiwO,Drunken Truth,Steve Void,56,2BWk9BoPaXaMi93wZsSoXk,The Seed EP,2019-12-20,Dance Room,pop,dance pop,0.78,0.74,1,0,0.04,0.08,0.11,0.5,110.05,158091
192,2Eld7kejX6FH9OptVyKQak,Jacques,Jax Jones,42,4ka7Gqb1T5lWqbtPUxiLsC,Jacques,2019-08-28,Dance Room,pop,dance pop,0.79,0.55,9,0,0.07,0.07,0.08,0.48,120.02,203227
193,3BOcWxFUURAomDXRSDFve4,Something Real,Armin van Buuren,58,5cqwXF2j9LkvFInBFlnQd3,Balance,2019-10-25,Dance Room,pop,dance pop,0.57,0.81,1,1,0.04,0.04,0.07,0.23,127.92,179531
194,4YhN72dRYL2Z3MsaKyT7rS,Stay (Don't Go Away) [feat. Raye],David Guetta,74,581MrXg5n979mmvZaC6AOE,Stay (Don't Go Away) [feat. Raye],2019-05-09,Dance Room,pop,dance pop,0.67,0.8,9,0,0.06,0.26,0.2,0.55,119.86,185943
195,7DQ5CZjAQdhgDgdnSXxJ7Z,Solid Gold,PNAU,65,3g0mfsWlOOUNheV5L3kQKs,Solid Gold,2019-05-02,Dance Room,pop,dance pop,0.57,0.95,5,0,0.05,0.1,0.08,0.3,104.98,208367
196,2aXA9aQfrqaOi1Wy3NfSZI,One Life,Mike Perry,64,2GlcDrDfKOtb2EQPFFGISo,One Life,2019-09-27,Dance Room,pop,dance pop,0.65,0.76,3,1,0.06,0.1,0.24,0.23,128.01,204591
